UID,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,주거 형태_월세,주거 형태_자가,주거 형태_주택 담보 대출 (거주 중),주거 형태_주택 담보 대출 (비거주 중),대출 목적_결혼 자금,대출 목적_고액 구매,대출 목적_교육비,대출 목적_기타,대출 목적_부채 통합,대출 목적_사업 대출,대출 목적_소규모 사업 자금,대출 목적_여행 자금,대출 목적_의료비,대출 목적_이사 비용,대출 목적_자동차 구매,대출 목적_주택 개보수,대출 목적_주택 구매,대출 목적_휴가 비용,대출 상환 기간_단기 상환,대출 상환 기간_장기 상환
TRAIN_01107,421311.0,10년 이상,0.0,12,11.6,697341.0,0,12,0,163782.0,495138.0,13621.5,769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00450,1364257.5,7년,0.0,8,15.6,773221.5,0,72,0,652951.5,225178.5,13306.5,742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_06289,4369621.5,4년,0.0,16,18.7,922249.5,0,17,3,525325.5,479188.5,53941.5,800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09966,763458.0,10년 이상,1.0,13,17.2,444513.0,2,54,0,158437.5,111673.5,5991.0,805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00135,1297854.0,2년,1.0,17,19.4,410767.5,1,47,1,347823.0,419683.5,37498.5,778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01785,1597986.0,3년,0.0,21,18.4,261861.0,0,32,0,443946.0,294657.0,76357.5,715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03404,1034191.5,3년,0.0,15,11.9,243933.0,0,14,0,502095.0,295431.0,53593.5,682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02906,5381602.5,10년 이상,0.0,10,21.6,1379934.0,0,62,0,1147105.5,395844.0,48100.5,795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08304,1787728.5,8년,0.0,11,15.4,249568.5,1,32,1,235936.5,347295.0,21007.5,687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07492,781015.5,10년 이상,0.0,6,24.2,757758.0,0,5,0,243051.0,73668.0,17866.5,787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06100,1903981.5,10년 이상,0.0,13,12.1,0.0,1,75,0,192823.5,61891.5,16035.0,778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04504,1653196.5,1년,0.0,13,10.7,752658.0,0,25,0,419248.5,706788.0,15273.0,800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05053,1586778.0,10년 이상,0.0,12,36.8,1200528.0,1,7,0,287616.0,860431.5,34698.0,756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05205,2272015.5,4년,0.0,13,13.6,835915.5,5,80,3,843832.5,118486.5,26022.0,793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04080,3523957.5,1년 미만,0.0,12,14.3,723654.0,0,47,0,725392.5,239883.0,40915.5,782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06918,3561270.0,9년,1.0,14,13.2,1163722.5,2,34,0,1077550.5,92032.5,24901.5,798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_06802,1874889.0,1년 미만,1.0,16,31.8,5295261.0,2,13,0,1100694.0,2649838.5,53422.5,804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05206,2063724.0,7년,0.0,17,15.2,1220080.5,1,6,1,465630.0,1049299.5,33844.5,784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00532,807388.5,2년,0.0,7,18.3,252783.0,0,17,0,157506.0,153696.0,24.0,691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04830,5024259.0,8년,5.0,15,21.8,1092891.0,2,65,3,511714.5,319906.5,20244.0,758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04038,1734654.0,3년,0.0,21,13.8,808672.5,0,23,0,497859.0,265797.0,28785.0,711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04084,4324663.5,6년,0.0,15,19.5,1260330.0,1,46,3,524500.5,205392.0,21045.0,789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03204,1556262.0,10년 이상,0.0,9,12.5,657970.5,0,33,0,377736.0,296892.0,26079.0,765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07110,1780896.0,1년 미만,0.0,8,17.1,701076.0,0,39,0,413091.0,643624.5,24310.5,798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00330,5872951.5,7년,0.0,13,22.0,5345317.5,0,35,0,1341478.5,1137342.0,153574.5,805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04957,5067912.0,10년 이상,0.0,13,16.9,742464.0,0,6,0,240391.5,0.0,39981.0,791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03033,1611052.5,1년 미만,0.0,11,16.8,282711.0,0,17,0,508305.0,109905.0,29380.5,793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07684,2690571.0,1년,0.0,16,17.2,495850.5,1,23,1,1087981.5,93612.0,9997.5,707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_01597,1672254.0,10년 이상,0.0,7,16.7,573432.0,0,44,0,353694.0,133794.0,6153.0,760,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09919,2210512.5,2년,0.0,13,12.7,566907.0,0,7,0,1215817.5,1270836.0,10821.0,664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03597,2242245.0,10년 이상,0.0,17,27.1,1454064.0,0,5,0,824184.0,249384.0,21358.5,760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09038,914751.0,10년 이상,0.0,21,11.5,290245.5,1,27,0,523554.0,78151.5,10909.5,689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08001,1826104.5,3년,0.0,11,14.4,2820714.0,0,10,0,1315884.0,1371754.5,32287.5,709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00590,2112885.0,3년,0.0,10,13.3,523966.5,0,12,0,230635.5,135783.0,12504.0,673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00647,1511262.0,1년,0.0,14,15.0,685659.0,0,57,0,373203.0,301419.0,20412.0,744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09102,756688.5,9년,0.0,15,13.0,291468.0,1,36,0,326647.5,466791.0,5770.5,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08015,3997122.0,10년 이상,0.0,26,14.7,4625317.5,0,30,0,497497.5,504862.5,31128.0,789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03771,1838325.0,3년,0.0,8,22.6,1121538.0,0,2,0,645774.0,302754.0,32275.5,696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09039,7477882.5,10년 이상,0.0,15,25.1,3624384.0,1,39,0,550290.0,975297.0,38839.5,802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05082,1291627.5,10년 이상,0.0,14,13.4,3621499.5,0,10,0,504274.5,164713.5,37800.0,729,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07882,1313926.5,5년,0.0,9,10.9,737508.0,0,5,0,738132.0,104845.5,7702.5,649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09362,1013220.0,2년,0.0,6,19.3,460869.0,0,7,0,50971.5,36582.0,7957.5,676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04210,1854229.5,10년 이상,0.0,14,14.3,1005337.5,0,36,0,968376.0,210043.5,19729.5,802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08834,1279827.0,10년 이상,0.0,24,18.8,1082091.0,0,6,0,584953.5,567058.5,13411.5,804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08699,2511339.0,10년 이상,0.0,10,13.1,888121.5,1,50,0,365715.0,351229.5,21474.0,796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01795,1978119.0,10년 이상,0.0,8,16.6,581446.5,0,11,0,527710.5,121336.5,30891.0,705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_02586,1739830.5,10년 이상,0.0,22,27.3,1137322.5,0,26,0,505785.0,1017801.0,29851.5,807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08355,1658217.0,10년 이상,0.0,17,27.0,808954.5,0,37,0,199912.5,202656.0,42618.0,709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_02316,2135440.5,10년 이상,0.0,18,13.6,976407.0,0,22,0,544005.0,1135186.5,18589.5,625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04185,2626666.5,10년 이상,1.0,15,23.4,817081.5,1,44,0,569701.5,395391.0,34830.0,713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08827,2006575.5,5년,0.0,10,35.8,13732440.0,1,31,0,564123.0,166465.5,35484.0,735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_07072,1596537.0,8년,0.0,16,16.9,767889.0,1,44,3,497254.5,281806.5,9564.0,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05234,1148436.0,2년,0.0,6,11.3,511593.0,0,4,0,254254.5,33985.5,2833.5,758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08743,2307885.0,5년,0.0,5,25.8,34225.5,0,39,0,816147.0,207205.5,11169.0,693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08670,1490922.0,7년,0.0,14,22.3,864811.5,1,29,0,1229364.0,133308.0,24546.0,718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04768,1825138.5,10년 이상,0.0,10,17.4,436507.5,0,34,0,265330.5,468616.5,14391.0,760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09972,1688668.5,10년 이상,0.0,7,23.7,3547134.0,0,57,0,357673.5,264318.0,33793.5,798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07144,1072164.0,7년,0.0,8,24.5,262668.0,0,4,0,524931.0,276105.0,1282.5,678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02913,1145532.0,6년,0.0,14,13.4,993514.5,0,9,0,283948.5,381979.5,8790.0,600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09871,1582831.5,10년 이상,0.0,29,13.5,1287730.5,0,32,0,394906.5,548991.0,32686.5,711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09893,2025180.0,1년 미만,0.0,11,13.6,442167.0,0,26,0,536812.5,174076.5,25762.5,698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02075,2940882.0,2년,0.0,9,28.9,447604.5,0,40,0,178638.0,174805.5,34755.0,758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04302,1296783.0,8년,0.0,13,20.8,340203.0,6,11,3,147606.0,121980.0,16768.5,798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05822,1387209.0,10년 이상,0.0,11,12.3,497203.5,0,19,0,490854.0,107343.0,29553.0,745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02149,1097913.0,1년,0.0,6,17.3,391366.5,0,10,0,498573.0,512544.0,38793.0,658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00144,1636161.0,10년 이상,0.0,12,23.2,326653.5,0,29,0,344382.0,165298.5,28924.5,793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04963,2072113.5,6년,0.0,26,13.7,1334278.5,0,24,0,574512.0,1207470.0,43596.0,789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08159,642366.0,2년,0.0,12,16.9,319339.5,0,10,0,244839.0,267402.0,21856.5,760,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09030,3936394.5,10년 이상,0.0,16,35.6,844213.5,1,7,1,600727.5,495985.5,39997.5,756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04775,1869252.0,10년 이상,0.0,6,21.5,994975.5,0,9,0,189981.0,312913.5,12394.5,762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08933,1417761.0,10년 이상,0.0,16,17.9,739869.0,0,29,0,186793.5,96073.5,6789.0,678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07749,1155870.0,10년 이상,0.0,12,11.8,262275.0,1,51,1,539121.0,203422.5,18247.5,756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09828,1047934.5,10년 이상,0.0,15,12.4,45064.5,0,0,0,485383.5,276529.5,8274.0,689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09214,1179159.0,1년 미만,0.0,20,16.0,1456005.0,0,30,0,719334.0,576025.5,30619.5,655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_06060,1314069.0,7년,0.0,19,15.2,1180923.0,1,49,0,559053.0,359431.5,25398.0,565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09475,1324359.0,4년,1.0,14,31.3,198121.5,2,7,3,405922.5,127654.5,2220.0,698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06409,1638787.5,10년 이상,0.0,12,18.0,787488.0,0,6,0,733990.5,900541.5,26988.0,609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03317,2261766.0,10년 이상,0.0,15,28.1,911602.5,0,24,0,662580.0,452725.5,11908.5,795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07464,1710460.5,4년,0.0,12,15.6,885592.5,0,13,0,310131.0,405675.0,36319.5,667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03061,2387295.0,4년,0.0,13,16.2,738930.0,5,38,3,504393.0,560257.5,25725.0,689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01355,2949477.0,8년,0.0,13,16.7,218283.0,5,71,3,384198.0,153108.0,10219.5,731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04514,613518.0,10년 이상,0.0,14,16.3,668913.0,0,71,0,195915.0,318864.0,42072.0,767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05505,6572667.0,1년 미만,0.0,11,23.7,3885685.5,0,68,0,607938.0,1069926.0,37351.5,800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05250,1108335.0,7년,0.0,17,24.6,16439680.5,0,1,0,517005.0,527401.5,25960.5,724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04511,2766307.5,7년,0.0,17,14.4,694123.5,0,31,1,634192.5,328695.0,68455.5,689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_01730,1268875.5,10년 이상,0.0,17,16.6,1071570.0,0,60,0,342931.5,498145.5,16825.5,756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01758,2142058.5,10년 이상,0.0,11,19.3,700995.0,0,80,0,495262.5,695211.0,8934.0,798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06650,8036775.0,10년 이상,0.0,14,28.7,1085865.0,1,35,1,512709.0,1060657.5,39277.5,776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06646,1691878.5,7년,0.0,14,32.6,763581.0,0,20,0,121045.5,156375.0,15145.5,769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09860,2204191.5,6년,7.0,11,28.6,148861.5,1,21,1,485043.0,238101.0,36118.5,815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04139,1450786.5,10년 이상,0.0,11,25.1,681693.0,0,24,0,1081794.0,142221.0,24754.5,667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_09393,1574022.0,2년,0.0,13,19.2,1326975.0,0,16,0,550146.0,390102.0,35511.0,644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_05123,2597107.5,4년,0.0,10,22.1,908079.0,1,41,3,512410.5,487624.5,31726.5,762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00000,1941337.5,10년 이상,0.0,9,13.4,400597.5,0,24,1,390903.0,225457.5,8806.5,767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01864,891505.5,10년 이상,0.0,5,21.5,36531.0,0,14,0,479170.5,29515.5,1558.5,687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00543,4345324.5,1년 미만,0.0,15,15.1,1022893.5,0,11,0,1100854.5,386617.5,22851.0,789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00349,1858461.0,10년 이상,0.0,12,19.0,1965735.0,0,83,0,545769.0,278491.5,25225.5,745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06906,2366296.5,6년,0.0,14,33.5,1002429.0,0,30,0,543267.0,246985.5,39595.5,798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
