UID,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,주거 형태_월세,주거 형태_자가,주거 형태_주택 담보 대출 (거주 중),주거 형태_주택 담보 대출 (비거주 중),대출 목적_결혼 자금,대출 목적_고액 구매,대출 목적_교육비,대출 목적_기타,대출 목적_부채 통합,대출 목적_사업 대출,대출 목적_소규모 사업 자금,대출 목적_여행 자금,대출 목적_의료비,대출 목적_이사 비용,대출 목적_자동차 구매,대출 목적_주택 개보수,대출 목적_주택 구매,대출 목적_휴가 비용,대출 상환 기간_단기 상환,대출 상환 기간_장기 상환
TRAIN_08066,1822263.0,1년 미만,0.0,14,19.0,2716000.5,0,67,0,661435.5,136621.5,25743.0,795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01649,1287091.5,5년,0.0,15,15.6,848757.0,0,25,0,661657.5,306153.0,26698.5,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04065,1397116.5,6년,0.0,15,13.5,196821.0,1,44,1,376369.5,133887.0,8170.5,751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09665,1295926.5,2년,0.0,10,13.2,699640.5,0,19,0,189913.5,1277425.5,20919.0,804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03038,1471386.0,8년,0.0,11,14.9,1089466.5,1,12,0,290929.5,223614.0,33765.0,765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03320,3575916.0,6년,0.0,19,27.8,547338.0,0,64,0,231088.5,523305.0,28644.0,805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_07143,4106032.5,5년,1.0,9,14.1,1359523.5,2,34,0,1251435.0,660529.5,26941.5,753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06889,1342686.0,10년 이상,0.0,24,16.2,659356.5,0,63,0,623722.5,837135.0,13242.0,802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05092,820372.5,3년,0.0,13,11.2,401442.0,0,26,0,521053.5,136197.0,23571.0,736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03720,1739578.5,10년 이상,0.0,9,14.6,0.0,0,12,0,364953.0,0.0,26320.5,744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02423,2354371.5,3년,0.0,15,21.3,485571.0,1,32,3,521643.0,583333.5,33471.0,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00749,1064319.0,1년,5.0,13,12.6,126393.0,0,26,0,268812.0,134164.5,0.0,795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05271,901045.5,5년,0.0,10,13.2,466822.5,0,49,0,121275.0,117127.5,26005.5,704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02373,4138635.0,5년,1.0,8,26.7,767080.5,0,23,0,824208.0,444726.0,23260.5,629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04693,1448536.5,5년,0.0,7,19.0,354678.0,1,22,1,441744.0,210663.0,29185.5,602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09879,2071233.0,2년,0.0,18,15.1,940242.0,0,6,0,1042339.5,904809.0,64777.5,793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08370,3196941.0,2년,1.0,23,9.1,912492.0,0,24,0,474510.0,229197.0,24423.0,758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07319,3809854.5,10년 이상,0.0,9,18.7,1038945.0,0,8,0,335629.5,45171.0,14940.0,682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04368,1304077.5,7년,0.0,7,14.1,345448.5,0,15,0,536022.0,149863.5,9535.5,667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_06785,1351726.5,6년,0.0,11,9.5,527553.0,0,45,0,509266.5,371076.0,10537.5,667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07401,1406389.5,7년,0.0,9,12.9,0.0,0,6,0,275701.5,76948.5,7087.5,778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01139,1730976.0,10년 이상,0.0,8,21.2,754003.5,0,8,0,346293.0,138610.5,16752.0,700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07631,1396992.0,2년,0.0,11,19.1,832938.0,0,13,0,167124.0,273226.5,22579.5,809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_02231,2308725.0,10년 이상,0.0,6,15.4,533859.0,0,16,0,325536.0,113725.5,22597.5,758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02164,1762645.5,5년,0.0,8,11.4,478134.0,1,46,1,282442.5,170784.0,32016.0,685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_05217,1573143.0,10년 이상,0.0,7,22.9,349527.0,1,73,1,507552.0,266842.5,9906.0,709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09444,2227348.5,10년 이상,0.0,22,27.1,994641.0,1,26,1,406131.0,320454.0,21807.0,800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09237,2893392.0,10년 이상,1.0,8,16.7,706638.0,2,32,0,1176828.0,148605.0,9411.0,787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04561,1412125.5,8년,0.0,14,17.8,979423.5,1,59,3,469521.0,703045.5,24246.0,805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01570,1354696.5,1년,0.0,11,9.2,631644.0,0,23,0,662511.0,306600.0,24933.0,731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00172,2560242.0,5년,0.0,9,24.1,1113255.0,0,10,0,616653.0,195913.5,33460.5,631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07163,817273.5,10년 이상,1.0,11,12.7,720963.0,1,49,0,351706.5,97470.0,21861.0,816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02087,2451513.0,7년,0.0,9,29.8,4487460.0,0,8,0,928971.0,1194859.5,41785.5,595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04667,763095.0,7년,0.0,10,13.4,366087.0,1,33,0,282069.0,1093093.5,37173.0,804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04565,1102147.5,2년,1.0,11,25.6,793132.5,1,9,1,514135.5,220975.5,10861.5,805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07089,880110.0,4년,0.0,14,10.3,242010.0,0,28,0,429745.5,222592.5,4978.5,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06569,2319252.0,10년 이상,0.0,13,16.6,972820.5,1,35,1,1252513.5,129928.5,15936.0,776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04783,1258101.0,1년 미만,0.0,7,13.0,0.0,1,11,0,579631.5,160740.0,8634.0,635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02684,1209463.5,2년,0.0,10,8.0,937162.5,0,49,0,238546.5,174208.5,14586.0,804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01832,907893.0,10년 이상,0.0,8,10.6,415905.0,0,77,0,91717.5,0.0,0.0,804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08546,3551374.5,1년,0.0,14,27.3,644194.5,2,10,0,484512.0,230580.0,26365.5,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05065,1928673.0,5년,4.0,13,18.3,333150.0,4,48,1,582672.0,76189.5,16150.5,642,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09130,2805507.0,2년,0.0,7,17.1,530922.0,0,11,0,333231.0,48156.0,36120.0,689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09355,1774782.0,10년 이상,0.0,13,17.2,231595.5,0,8,0,497068.5,107661.0,9849.0,685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04412,1236273.0,1년,0.0,8,12.2,100149.0,0,6,0,493891.5,145605.0,12229.5,658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07207,1964770.5,5년,0.0,5,16.3,722818.5,0,25,0,574605.0,239764.5,29809.5,609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09890,1233510.0,4년,0.0,12,16.3,670173.0,1,48,1,509442.0,374248.5,6276.0,787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00834,2340376.5,10년 이상,0.0,12,11.8,343359.0,0,36,0,171724.5,86757.0,12544.5,764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06821,1405063.5,7년,0.0,14,15.4,942810.0,0,12,0,244699.5,164418.0,9760.5,747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03781,1804893.0,5년,0.0,10,22.9,596250.0,0,12,0,660367.5,78567.0,38637.0,624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09012,2026209.0,10년 이상,0.0,13,13.8,679944.0,1,28,0,300795.0,393414.0,14797.5,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07499,1611684.0,5년,1.0,6,15.2,1238961.0,1,33,0,516483.0,406515.0,7518.0,616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03424,1414747.5,8년,1.0,14,33.2,657697.5,2,36,3,296976.0,314878.5,25407.0,795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00065,7050775.5,10년 이상,0.0,11,19.8,1144665.0,0,39,0,524824.5,573754.5,31827.0,785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02963,3376888.5,6년,0.0,7,35.4,1241433.0,0,32,0,523500.0,1111609.5,12012.0,798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_05669,1521361.5,7년,0.0,9,14.9,1078864.5,1,35,0,586834.5,487765.5,13186.5,787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08962,1425840.0,1년 미만,0.0,12,16.6,401854.5,0,64,0,412639.5,246072.0,21421.5,665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00354,2890374.0,9년,0.0,21,29.6,1052515.5,1,13,1,558978.0,456022.5,45067.5,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08171,1444851.0,1년,0.0,16,17.7,542469.0,0,65,0,518304.0,400564.5,15385.5,789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04030,4068976.5,1년 미만,1.0,9,19.7,3230424.0,0,40,0,1051539.0,213249.0,38562.0,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_08534,1370115.0,2년,0.0,9,29.8,162133.5,2,9,1,256266.0,89311.5,32112.0,769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03651,2694892.5,2년,0.0,21,24.1,1264677.0,0,13,0,532666.5,281764.5,42480.0,765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_06739,12826621.5,3년,0.0,8,18.8,1532898.0,0,17,0,673278.0,270418.5,32854.5,664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03297,1427473.5,10년 이상,0.0,6,12.6,133974.0,0,8,0,235284.0,33577.5,5842.5,715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04127,2506983.0,7년,0.0,8,34.0,1798819.5,1,28,1,708960.0,257218.5,29475.0,791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08043,1666978.5,10년 이상,0.0,11,18.3,1590112.5,0,13,0,737868.0,471451.5,32967.0,675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04767,4964776.5,10년 이상,0.0,11,12.1,804928.5,0,28,0,169140.0,99418.5,17215.5,796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00472,1966413.0,6년,0.0,11,15.2,311107.5,0,62,0,345816.0,226816.5,20391.0,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03761,1236729.0,6년,0.0,12,14.8,21798.0,0,28,0,516148.5,346281.0,6999.0,733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08617,2891001.0,4년,0.0,24,34.1,990192.0,1,40,1,1118875.5,131589.0,35253.0,722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_03566,1312926.0,10년 이상,0.0,11,15.1,1006726.5,0,32,0,444453.0,605029.5,13012.5,760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02760,2119600.5,10년 이상,1.0,11,16.8,1286565.0,2,37,0,199155.0,159498.0,12984.0,773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00868,3569148.0,2년,0.0,9,24.1,1162026.0,0,22,0,428290.5,36412.5,15642.0,751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09382,1983958.5,8년,0.0,5,36.5,576457.5,0,67,0,389392.5,320628.0,0.0,798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08688,3088965.0,10년 이상,0.0,18,18.1,6463222.5,0,17,0,773964.0,524109.0,48295.5,662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04052,2406735.0,10년 이상,0.0,17,18.6,4591509.0,0,12,0,1113799.5,1003431.0,19983.0,798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06130,1656654.0,10년 이상,0.0,4,16.9,1847737.5,0,12,0,1203901.5,1077930.0,37885.5,707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03244,1868668.5,8년,0.0,12,11.1,533412.0,2,29,3,478746.0,178059.0,17574.0,744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04842,2019394.5,8년,0.0,11,28.9,921259.5,0,68,0,231495.0,801297.0,17130.0,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09330,4008576.0,3년,0.0,14,18.5,6673192.5,0,56,0,1284090.0,805468.5,46860.0,800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05640,2703967.5,7년,0.0,15,28.1,827568.0,1,76,1,589125.0,186691.5,29766.0,696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05780,4267027.5,5년,0.0,10,26.8,811038.0,0,23,0,651097.5,189253.5,19198.5,675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08540,1379757.0,10년 이상,0.0,14,18.4,181786.5,1,35,0,529336.5,280570.5,30675.0,793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01075,1427302.5,10년 이상,0.0,11,17.4,449379.0,2,23,1,115620.0,108927.0,14763.0,778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02957,2282805.0,7년,0.0,16,14.8,5091201.0,0,9,0,515613.0,1040478.0,15655.5,718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_06752,1760973.0,10년 이상,0.0,6,13.1,633988.5,1,42,0,44319.0,76222.5,9012.0,805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08657,934887.0,10년 이상,0.0,13,12.7,855268.5,1,13,1,300309.0,261910.5,18919.5,722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07272,902700.0,2년,0.0,6,12.8,628813.5,0,11,0,160827.0,26905.5,7062.0,765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04759,1559568.0,2년,0.0,9,22.0,668244.0,1,21,0,206749.5,0.0,29518.5,753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04862,1964682.0,10년 이상,0.0,6,26.8,879303.0,1,40,1,314464.5,99775.5,10041.0,789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07025,2475564.0,10년 이상,0.0,18,27.0,1160701.5,0,62,1,546201.0,420988.5,22537.5,798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07647,1428205.5,10년 이상,0.0,12,18.8,1023816.0,0,34,0,712803.0,422191.5,23553.0,645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07161,1292223.0,2년,0.0,12,12.6,1159056.0,0,29,0,549753.0,345663.0,25399.5,795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00073,5251720.5,1년 미만,1.0,12,26.9,1312764.0,2,9,0,1195159.5,380287.5,85537.5,795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_04901,1632634.5,7년,1.0,9,17.0,270829.5,1,31,1,1293219.0,265129.5,27297.0,798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04375,1604980.5,10년 이상,1.0,11,13.3,780879.0,0,16,0,300681.0,336904.5,9340.5,795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06698,1838667.0,10년 이상,0.0,8,27.3,143944.5,1,27,1,631969.5,99477.0,19726.5,796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09805,3434668.5,10년 이상,0.0,20,34.8,1572339.0,0,38,0,1192555.5,502033.5,25360.5,662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
